,Unnamed: 0,issue_num,type,state,Original Text,Processed Text,Full Length,len,aa,begauth,has_code,first_turn,last_turn,created_at,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau,Code
83,83,428,body,open,"JVMDUMP032I JVM requested System dump using                          
'SETUP.JVM.CIN3ZL1.D170127  317                                                         
   317             .T155650.X&DS' in response to an event****                               
   317                                                                                  
10.56.50 S0089639  JVMDUMP039I Processing dump event ""gpf"", detail """" at                
2017/01/27  318                                                                         
   318             15:56:50 - please wait.                                              
   318                                                                                  
10.56.50 S0089639  JVMDUMP039I Processing dump event ""gpf"", detail """" at                
2017/01/27  319                                                                         
   319             15:56:50 - please wait.","JVMDUMP032I JVM requested System dump using                          
'SETUP.JVM.CIN3ZL1.D170127  317                                                         
   317             .T155650.X&DS' in response to an event****                               
   317                                                                                  
10.56.50 S0089639  JVMDUMP039I Processing dump event ""gpf"", detail """" at                
2017/01/27  318                                                                         
   318             15:56:50 - please wait.                                              
   318                                                                                  
10.56.50 S0089639  JVMDUMP039I Processing dump event ""gpf"", detail """" at                
2017/01/27  319                                                                         
   319             15:56:50 - please wait.",927,927,3,1,0,1,0,1508846194.0,1.0,1.0,0.25,0.25,0.0,1.0,,,Solution Discussion
84,84,428,body,open,"319                                                                                  
10.56.50 S0089639  JVMDUMP039I Processing dump event ""gpf"", detail """" at                
2017/01/27  320                                                                         
   320             15:56:50 - please wait.","319                                                                                  
10.56.50 S0089639  JVMDUMP039I Processing dump event ""gpf"", detail """" at                
2017/01/27  320                                                                         
   320             15:56:50 - please wait.",309,309,3,1,0,1,0,1508846194.0,0.3384615384615385,0.3384615384615385,0.2777777777777778,0.2777777777777778,0.0,1.0,,,Solution Discussion
85,85,428,body,open,"320                                                                                  
10.56.50 S0089639  IGD100I 1310 ALLOCATED TO DDNAME SYS00013 DATACLAS","320                                                                                  
10.56.50 S0089639  IGD100I 1310 ALLOCATED TO DDNAME SYS00013 DATACLAS",156,156,3,1,0,1,0,1508846194.0,0.1846153846153846,0.1846153846153846,0.3055555555555556,0.3055555555555556,0.0,1.0,,,Solution Discussion
86,86,428,body,open,"(                 
)                                                                                       
10.56.57 S0089639","(                 
)                                                                                       
10.56.57 S0089639",127,127,3,1,0,1,0,1508846194.0,0.0615384615384615,0.0615384615384615,0.3333333333333333,0.3333333333333333,0.0,1.0,,,Solution Discussion
87,87,428,body,open,IEA827I COMPLETE TRANSACTION DUMP,IEA827I COMPLETE TRANSACTION DUMP,33,33,3,1,0,1,0,1508846194.0,0.0615384615384615,0.0615384615384615,0.3611111111111111,0.3611111111111111,0.0,1.0,,,Investigation and Exploration
88,88,428,body,open,"WRITTEN TO 00001                   
DATASETS  323                                                                           
   323","WRITTEN TO 00001                   
DATASETS  323                                                                           
   323",133,133,3,1,0,1,0,1508846194.0,0.1384615384615384,0.1384615384615384,0.3888888888888889,0.3888888888888889,0.0,1.0,,,Investigation and Exploration
89,89,428,body,open,"STARTING FROM                                                        
'SETUP.JVM.CIN3ZL1.D170127.T155650.X001'                                                
   323             PLEASE COMBINE USING COPYDUMP PRIOR TO VIEWING IN                    
IPCS","STARTING FROM                                                        
'SETUP.JVM.CIN3ZL1.D170127.T155650.X001'                                                
   323             PLEASE COMBINE USING COPYDUMP PRIOR TO VIEWING IN                    
IPCS",255,255,3,1,0,1,0,1508846194.0,0.2615384615384615,0.2615384615384615,0.4166666666666667,0.4166666666666667,0.0,1.0,,,Solution Discussion
90,90,428,body,open,10.56.57 S0089639,10.56.57 S0089639,17,17,3,1,0,1,0,1508846194.0,0.0307692307692307,0.0307692307692307,0.4444444444444444,0.4444444444444444,0.0,1.0,,,Solution Discussion
91,91,428,body,open,"JVMDUMP032I JVM requested Java dump using                            
'/SN0/tmp/javacore.20170127.  324                                                       
   324             155650.84084746.0005.txt' in response to an event                    
   324                                                                                  
**10.56.57 S0089639","JVMDUMP032I JVM requested Java dump using                            
'/SN0/tmp/javacore.20170127.  324                                                       
   324             155650.84084746.0005.txt' in response to an event                    
   324                                                                                  
**10.56.57 S0089639",360,360,3,1,0,1,0,1508846194.0,0.4,0.4,0.4722222222222222,0.4722222222222222,0.0,1.0,,,Solution Discussion
92,92,428,body,open,"JVMDUMP032I JVM requested System dump using                          
'SETUP.JVM.CIN3ZL1.D170127  325                                                         
   325             .T155650.X&DS' in response to an event**                               
   325                                                                                  
**10.56.57 S0089639  IKJ56229I DATA SET                                                   
SETUP.JVM.CIN3ZL1.D170127.T155650.X001 NOT ALLOCATED, CATALOG ERROR+                    
10.56.57 S0089639  IKJ56229I DATA SET NAME CONFLICTS WITH EXISTING DATA                 
SET NAME OR USER IS NOT AUTHORIZED TO PERFORM THE OPERATION.","JVMDUMP032I JVM requested System dump using                          
'SETUP.JVM.CIN3ZL1.D170127  325                                                         
   325             .T155650.X&DS' in response to an event**                               
   325                                                                                  
**10.56.57 S0089639  IKJ56229I DATA SET                                                   
SETUP.JVM.CIN3ZL1.D170127.T155650.X001 NOT ALLOCATED, CATALOG ERROR+                    
10.56.57 S0089639  IKJ56229I DATA SET NAME CONFLICTS WITH EXISTING DATA                 
SET NAME OR USER IS NOT AUTHORIZED TO PERFORM THE OPERATION.",675,675,3,1,0,1,0,1508846194.0,0.8923076923076924,0.8923076923076924,0.5,0.5,0.0,1.0,,,Solution Discussion
93,93,428,body,open,"10.56.57 S0089639  IGD100I A687 ALLOCATED TO DDNAME SYS00014 DATACLAS (                 
)*","10.56.57 S0089639  IGD100I A687 ALLOCATED TO DDNAME SYS00014 DATACLAS (                 
)*",92,92,3,1,0,1,0,1508846194.0,0.1692307692307692,0.1692307692307692,0.5277777777777778,0.5277777777777778,0.0,1.0,,,Solution Discussion
94,94,428,body,open,"*                                                                                       
10.56.57 S0089639","*                                                                                       
10.56.57 S0089639",107,107,3,1,0,1,0,1508846194.0,0.0461538461538461,0.0461538461538461,0.5555555555555556,0.5555555555555556,0.0,1.0,,,Solution Discussion
95,95,428,body,open,"IEA820I TRANSACTION DUMP REQUESTED BUT NOT TAKEN  329                
   329                     AUTOMATIC ALLOCATION OF DUMP DATA SET FAILED                 
10.56.57","IEA820I TRANSACTION DUMP REQUESTED BUT NOT TAKEN  329                
   329                     AUTOMATIC ALLOCATION OF DUMP DATA SET FAILED                 
10.56.57",169,169,3,1,0,1,0,1508846194.0,0.3230769230769231,0.3230769230769231,0.5833333333333334,0.5833333333333334,0.0,1.0,,,Solution Discussion
96,96,428,body,open,S0089639,S0089639,8,8,3,1,0,1,0,1508846194.0,0.0153846153846153,0.0153846153846153,0.6111111111111112,0.6111111111111112,0.0,1.0,,,Social Conversation
97,97,428,body,open,"JVMDMP025I IEATDUMP failed RC=0x00000008                             
RSN=0x00000026 DSN=SETUP.JVM.CIN3ZL1.D170127.T155650.X&DS                               
10.56.57 S0089639","JVMDMP025I IEATDUMP failed RC=0x00000008                             
RSN=0x00000026 DSN=SETUP.JVM.CIN3ZL1.D170127.T155650.X&DS                               
10.56.57 S0089639",178,178,3,1,0,1,0,1508846194.0,0.1692307692307692,0.1692307692307692,0.6388888888888888,0.6388888888888888,0.0,1.0,,,Solution Discussion
98,98,428,body,open,"JVMPORT024E IEATDUMP failed because we couldn't                      
allocate the dump  331                                                                  
   331             dataset (check disk space and field permissions).","JVMPORT024E IEATDUMP failed because we couldn't                      
allocate the dump  331                                                                  
   331             dataset (check disk space and field permissions).",229,229,3,1,0,1,0,1508846194.0,0.3384615384615385,0.3384615384615385,0.6666666666666666,0.6666666666666666,0.0,1.0,,,Solution Discussion
99,99,428,body,open,"331                                                                                  
10.56.57 S0089639  JVMDUMP012E Error in System dump:                                    
SETUP.JVM.CIN3ZL1.D170127.T155650.X&  332","331                                                                                  
10.56.57 S0089639  JVMDUMP012E Error in System dump:                                    
SETUP.JVM.CIN3ZL1.D170127.T155650.X&  332",218,218,3,1,0,1,0,1508846194.0,0.2153846153846154,0.2153846153846154,0.6944444444444444,0.6944444444444444,0.0,1.0,,,Solution Discussion
100,100,428,body,open,"332             DS                                                                   
   332                                                                                  
10.56.57","332             DS                                                                   
   332                                                                                  
10.56.57",185,185,3,1,0,1,0,1508846194.0,0.1076923076923077,0.1076923076923077,0.7222222222222222,0.7222222222222222,0.0,1.0,,,Solution Discussion
101,101,428,body,open,S0089639,S0089639,8,8,3,1,0,1,0,1508846194.0,0.0153846153846153,0.0153846153846153,0.75,0.75,0.0,1.0,,,Social Conversation
102,102,428,body,open,"JVMDUMP032I JVM requested Java dump using                            
'/SN0/tmp/javacore.20170127.  333                                                       
   333             155650.84084746.0006.txt' in response to an event                    
   333                                                                                  
**10.56.57 S0089639","JVMDUMP032I JVM requested Java dump using                            
'/SN0/tmp/javacore.20170127.  333                                                       
   333             155650.84084746.0006.txt' in response to an event                    
   333                                                                                  
**10.56.57 S0089639",360,360,3,1,0,1,0,1508846194.0,0.4,0.4,0.7777777777777778,0.7777777777777778,0.0,1.0,,,Solution Discussion
103,103,428,body,open,"JVMDUMP032I JVM requested System dump using                          
'SETUP.JVM.CIN3ZL1.D170127  334                                                         
   334             .T155650.X&DS' in response to an event**                               
   334                                                                                  
**10.56.58 S0089639  IKJ56229I DATA SET                                                   
SETUP.JVM.CIN3ZL1.D170127.T155650.X001 NOT ALLOCATED, CATALOG ERROR+                    
10.56.58 S0089639  IKJ56229I DATA SET NAME CONFLICTS WITH EXISTING DATA                 
SET NAME OR USER IS NOT AUTHORIZED TO PERFORM THE OPERATION.","JVMDUMP032I JVM requested System dump using                          
'SETUP.JVM.CIN3ZL1.D170127  334                                                         
   334             .T155650.X&DS' in response to an event**                               
   334                                                                                  
**10.56.58 S0089639  IKJ56229I DATA SET                                                   
SETUP.JVM.CIN3ZL1.D170127.T155650.X001 NOT ALLOCATED, CATALOG ERROR+                    
10.56.58 S0089639  IKJ56229I DATA SET NAME CONFLICTS WITH EXISTING DATA                 
SET NAME OR USER IS NOT AUTHORIZED TO PERFORM THE OPERATION.",675,675,3,1,0,1,0,1508846194.0,0.8923076923076924,0.8923076923076924,0.8055555555555556,0.8055555555555556,0.0,1.0,,,Solution Discussion
104,104,428,body,open,*,*,1,1,3,1,0,1,0,1508846194.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,1.0,,,Social Conversation
105,105,428,body,open,"*
...
...
...","*
...
...
...",16,16,3,1,0,1,0,1508846194.0,0.0461538461538461,0.0461538461538461,0.8611111111111112,0.8611111111111112,0.0,1.0,,,Solution Discussion
106,106,428,body,open,"For 64-bit jvms, as per [OA24232](http://m.ibm.com/http/publibz.boulder.ibm.com/cgi-bin/bookmgr_OS390/BOOKS/zidocms2/72.1?SHELF=ZDOCAPAR&DT=20120831070418&wirelessshow=1), we use &DS to tell the IEATDUMP to auto-allocate datasets which have &DS in the name pattern.","For 64-bit jvms, as per [OA24232](http://m.ibm.com/http/publibz.boulder.ibm.com/cgi-bin/bookmgr_OS390/BOOKS/zidocms2/72.1?SHELF=ZDOCAPAR&DT=20120831070418&wirelessshow=1), we use &DS to tell the IEATDUMP to auto-allocate datasets which have &DS in the name pattern.",265,265,3,1,0,1,0,1508846194.0,0.5076923076923077,0.5076923076923077,0.8888888888888888,0.8888888888888888,0.0,1.0,,,Potential New Issues and Requests
107,107,428,body,open,It's unlikely that the duplicate dataset name could be caused by the IEATDUMP routine failing to correctly increment the &DS suffix.,It's unlikely that the duplicate dataset name could be caused by the IEATDUMP routine failing to correctly increment the &DS suffix.,132,132,3,1,0,1,0,1508846194.0,0.3230769230769231,0.3230769230769231,0.9166666666666666,0.9166666666666666,0.0,1.0,,,Potential New Issues and Requests
108,108,428,body,open,The 4 javacores generated (notice the timestamps in their names above) show that 4 different threads received gpfs at the same instant in time.,The 4 javacores generated (notice the timestamps in their names above) show that 4 different threads received gpfs at the same instant in time.,143,143,3,1,0,1,0,1508846194.0,0.3692307692307692,0.3692307692307692,0.9444444444444444,0.9444444444444444,0.0,1.0,,,Solution Discussion
